user_id,session_id,session_date,session_time,device_type,user_segment,acquisition_channel,step_1_app_open,step_2_browse_menu,step_3_add_to_cart,step_4_checkout,step_5_payment,session_duration_minutes,order_value
user_005581,sess_20240101_005581,2024-01-15,20:14:00,iOS,VIP,Organic,1,1,0,0,0,4,
user_005582,sess_20240101_005582,2024-01-11,05:05:00,Android,New,Paid Social,1,1,0,0,0,2,
user_005583,sess_20240101_005583,2024-01-03,12:35:00,iOS,Returning,Organic,1,1,0,0,0,6,
user_005584,sess_20240101_005584,2024-01-30,14:09:00,Android,Returning,Organic,1,1,0,0,0,3,
user_005585,sess_20240101_005585,2024-01-29,08:24:00,Android,Returning,Paid Social,1,0,0,0,0,5,
user_005586,sess_20240101_005586,2024-01-11,13:06:00,iOS,Returning,Organic,1,1,1,1,0,6,
user_005587,sess_20240101_005587,2024-01-07,02:44:00,iOS,Returning,Paid Social,1,1,0,0,0,3,
user_005588,sess_20240101_005588,2024-01-14,06:57:00,iOS,Returning,Paid Social,1,1,1,0,0,4,
user_005589,sess_20240101_005589,2024-01-10,08:54:00,Android,New,Paid Social,1,1,1,0,0,8,
user_005590,sess_20240101_005590,2024-01-29,11:39:00,iOS,New,Paid Social,1,1,0,0,0,2,
user_005591,sess_20240101_005591,2024-01-05,02:19:00,Android,New,Organic,1,1,0,0,0,3,
user_005592,sess_20240101_005592,2024-01-22,22:32:00,iOS,Returning,Paid Social,1,1,1,1,0,2,
user_005593,sess_20240101_005593,2024-01-01,10:44:00,iOS,Returning,Organic,1,1,1,0,0,4,
user_005594,sess_20240101_005594,2024-01-10,15:36:00,iOS,VIP,Email,1,1,1,0,0,1,
user_005595,sess_20240101_005595,2024-01-26,21:28:00,Android,Returning,Email,1,0,0,0,0,4,
user_005596,sess_20240101_005596,2024-01-29,13:10:00,Android,Returning,Organic,1,1,0,0,0,3,
user_005597,sess_20240101_005597,2024-01-22,18:53:00,iOS,New,Paid Social,1,1,1,1,0,4,
user_005598,sess_20240101_005598,2024-01-20,00:38:00,iOS,Returning,Paid Social,1,1,1,0,0,1,
user_005599,sess_20240101_005599,2024-01-18,23:25:00,Android,Returning,Referral,1,1,1,1,0,3,
user_005600,sess_20240101_005600,2024-01-27,05:05:00,iOS,Returning,Email,1,1,1,0,0,7,
user_005601,sess_20240101_005601,2024-01-21,15:08:00,iOS,Returning,Organic,1,1,1,0,0,9,
user_005602,sess_20240101_005602,2024-01-17,02:36:00,iOS,New,Paid Social,1,1,0,0,0,2,
user_005603,sess_20240101_005603,2024-01-27,08:59:00,iOS,Returning,Organic,1,1,1,1,0,5,
user_005604,sess_20240101_005604,2024-01-07,01:07:00,iOS,Returning,Organic,1,1,0,0,0,1,
user_005605,sess_20240101_005605,2024-01-20,08:27:00,Android,New,Organic,1,1,1,1,0,1,
user_005606,sess_20240101_005606,2024-01-13,00:30:00,Android,Returning,Paid Social,1,1,0,0,0,7,
user_005607,sess_20240101_005607,2024-01-08,02:36:00,iOS,Returning,Paid Social,1,1,1,0,0,4,
user_005608,sess_20240101_005608,2024-01-11,14:59:00,iOS,Returning,Referral,1,1,0,0,0,7,
user_005609,sess_20240101_005609,2024-01-30,11:34:00,iOS,VIP,Organic,1,1,1,1,0,5,
user_005610,sess_20240101_005610,2024-01-13,10:42:00,Android,VIP,Paid Social,1,1,1,1,0,3,
user_005611,sess_20240101_005611,2024-01-09,04:22:00,iOS,Returning,Organic,1,1,1,1,1,11,15.0
user_005612,sess_20240101_005612,2024-01-17,09:51:00,Android,Returning,Email,1,1,1,0,0,9,
user_005613,sess_20240101_005613,2024-01-16,08:07:00,iOS,Returning,Paid Social,1,1,1,0,0,5,
user_005614,sess_20240101_005614,2024-01-27,14:19:00,Android,Returning,Organic,1,0,0,0,0,3,
user_005615,sess_20240101_005615,2024-01-10,16:42:00,Android,New,Organic,1,1,0,0,0,1,
user_005616,sess_20240101_005616,2024-01-17,21:08:00,iOS,Returning,Organic,1,0,0,0,0,2,
user_005617,sess_20240101_005617,2024-01-31,15:54:00,iOS,New,Organic,1,1,0,0,0,1,
user_005618,sess_20240101_005618,2024-01-19,00:52:00,iOS,Returning,Referral,1,1,1,0,0,1,
user_005619,sess_20240101_005619,2024-01-30,09:44:00,iOS,New,Organic,1,1,1,0,0,4,
user_005620,sess_20240101_005620,2024-01-29,01:44:00,Android,Returning,Organic,1,1,1,0,0,7,
user_005621,sess_20240101_005621,2024-01-09,04:01:00,Android,Returning,Paid Social,1,1,0,0,0,11,
user_005622,sess_20240101_005622,2024-01-18,04:57:00,iOS,New,Paid Social,1,1,1,1,0,5,
user_005623,sess_20240101_005623,2024-01-09,01:33:00,Android,Returning,Organic,1,1,1,0,0,1,
user_005624,sess_20240101_005624,2024-01-13,15:05:00,iOS,New,Paid Social,1,0,0,0,0,7,
user_005625,sess_20240101_005625,2024-01-10,10:41:00,Android,VIP,Paid Social,1,1,1,0,0,5,
user_005626,sess_20240101_005626,2024-01-15,20:03:00,iOS,Returning,Email,1,0,0,0,0,1,
user_005627,sess_20240101_005627,2024-01-23,13:02:00,iOS,VIP,Referral,1,1,1,0,0,3,
user_005628,sess_20240101_005628,2024-01-17,07:20:00,iOS,Returning,Paid Social,1,1,1,0,0,4,
user_005629,sess_20240101_005629,2024-01-13,03:47:00,iOS,Returning,Organic,1,0,0,0,0,3,
user_005630,sess_20240101_005630,2024-01-17,10:53:00,Android,New,Paid Social,1,0,0,0,0,1,
user_005631,sess_20240101_005631,2024-01-17,18:40:00,Android,Returning,Paid Social,1,1,1,1,1,21,42.67
user_005632,sess_20240101_005632,2024-01-24,20:46:00,Android,Returning,Paid Social,1,1,0,0,0,5,
user_005633,sess_20240101_005633,2024-01-29,07:26:00,Android,VIP,Referral,1,1,1,0,0,6,
user_005634,sess_20240101_005634,2024-01-28,16:54:00,iOS,Returning,Referral,1,1,0,0,0,2,
user_005635,sess_20240101_005635,2024-01-29,16:38:00,Android,New,Referral,1,1,0,0,0,3,
user_005636,sess_20240101_005636,2024-01-04,03:02:00,Android,Returning,Organic,1,1,0,0,0,2,
user_005637,sess_20240101_005637,2024-01-12,23:42:00,iOS,Returning,Organic,1,1,1,0,0,1,
user_005638,sess_20240101_005638,2024-01-27,17:29:00,Android,New,Email,1,0,0,0,0,4,
user_005639,sess_20240101_005639,2024-01-30,07:57:00,iOS,VIP,Organic,1,1,1,1,1,21,48.55
user_005640,sess_20240101_005640,2024-01-20,21:45:00,iOS,New,Organic,1,1,1,0,0,3,
user_005641,sess_20240101_005641,2024-01-30,08:23:00,Android,Returning,Paid Social,1,0,0,0,0,5,
user_005642,sess_20240101_005642,2024-01-31,06:03:00,Android,Returning,Referral,1,1,0,0,0,7,
user_005643,sess_20240101_005643,2024-01-04,16:23:00,iOS,New,Referral,1,1,0,0,0,6,
user_005644,sess_20240101_005644,2024-01-23,04:00:00,Android,Returning,Email,1,1,0,0,0,1,
user_005645,sess_20240101_005645,2024-01-26,12:11:00,iOS,Returning,Referral,1,1,1,0,0,8,
user_005646,sess_20240101_005646,2024-01-24,14:01:00,Android,VIP,Referral,1,1,1,0,0,1,
user_005647,sess_20240101_005647,2024-01-14,16:43:00,Android,New,Paid Social,1,1,0,0,0,4,
user_005648,sess_20240101_005648,2024-01-07,22:49:00,Android,New,Organic,1,1,1,0,0,12,
user_005649,sess_20240101_005649,2024-01-27,17:45:00,iOS,New,Referral,1,1,1,1,0,6,
user_005650,sess_20240101_005650,2024-01-21,08:03:00,Android,New,Referral,1,1,1,1,1,8,32.3
user_005651,sess_20240101_005651,2024-01-04,12:28:00,Android,Returning,Referral,1,0,0,0,0,8,
user_005652,sess_20240101_005652,2024-01-18,18:39:00,Android,New,Organic,1,0,0,0,0,2,
user_005653,sess_20240101_005653,2024-01-23,18:46:00,iOS,Returning,Email,1,1,1,0,0,5,
user_005654,sess_20240101_005654,2024-01-25,11:03:00,iOS,VIP,Organic,1,1,1,0,0,3,
user_005655,sess_20240101_005655,2024-01-02,02:06:00,iOS,Returning,Organic,1,1,0,0,0,3,
user_005656,sess_20240101_005656,2024-01-11,03:58:00,iOS,Returning,Organic,1,1,0,0,0,4,
user_005657,sess_20240101_005657,2024-01-11,10:02:00,iOS,New,Organic,1,1,1,1,1,20,29.58
user_005658,sess_20240101_005658,2024-01-21,09:37:00,iOS,VIP,Referral,1,0,0,0,0,8,
user_005659,sess_20240101_005659,2024-01-29,17:57:00,iOS,VIP,Email,1,1,0,0,0,1,
user_005660,sess_20240101_005660,2024-01-13,21:02:00,iOS,New,Organic,1,1,1,1,0,1,
user_005661,sess_20240101_005661,2024-01-26,02:11:00,iOS,Returning,Organic,1,1,0,0,0,9,
user_005662,sess_20240101_005662,2024-01-26,14:22:00,Android,New,Email,1,1,0,0,0,7,
user_005663,sess_20240101_005663,2024-01-22,01:01:00,iOS,New,Referral,1,0,0,0,0,1,
user_005664,sess_20240101_005664,2024-01-14,13:07:00,iOS,Returning,Organic,1,1,0,0,0,4,
user_005665,sess_20240101_005665,2024-01-10,17:56:00,iOS,Returning,Organic,1,0,0,0,0,3,
user_005666,sess_20240101_005666,2024-01-21,20:50:00,iOS,New,Referral,1,1,0,0,0,5,
user_005667,sess_20240101_005667,2024-01-31,21:29:00,iOS,Returning,Referral,1,1,1,1,0,1,
user_005668,sess_20240101_005668,2024-01-31,10:09:00,iOS,VIP,Organic,1,1,0,0,0,2,
user_005669,sess_20240101_005669,2024-01-25,12:50:00,Android,Returning,Referral,1,1,1,1,0,2,
user_005670,sess_20240101_005670,2024-01-18,17:31:00,Android,Returning,Email,1,1,1,0,0,6,
user_005671,sess_20240101_005671,2024-01-10,20:46:00,Android,Returning,Email,1,1,1,1,0,5,
user_005672,sess_20240101_005672,2024-01-18,02:06:00,iOS,New,Referral,1,1,0,0,0,4,
user_005673,sess_20240101_005673,2024-01-27,14:05:00,iOS,New,Email,1,1,0,0,0,3,
user_005674,sess_20240101_005674,2024-01-26,13:46:00,iOS,New,Email,1,1,0,0,0,7,
user_005675,sess_20240101_005675,2024-01-28,18:19:00,Android,New,Paid Social,1,1,0,0,0,1,
user_005676,sess_20240101_005676,2024-01-12,03:30:00,iOS,New,Referral,1,0,0,0,0,11,
user_005677,sess_20240101_005677,2024-01-10,19:56:00,iOS,New,Referral,1,0,0,0,0,4,
user_005678,sess_20240101_005678,2024-01-20,22:07:00,Android,Returning,Email,1,1,1,1,0,3,
user_005679,sess_20240101_005679,2024-01-23,08:22:00,Android,Returning,Email,1,0,0,0,0,4,
user_005680,sess_20240101_005680,2024-01-06,04:01:00,Android,Returning,Referral,1,0,0,0,0,1,
user_005681,sess_20240101_005681,2024-01-12,12:26:00,iOS,Returning,Email,1,1,0,0,0,4,
user_005682,sess_20240101_005682,2024-01-20,20:43:00,iOS,New,Paid Social,1,0,0,0,0,3,
user_005683,sess_20240101_005683,2024-01-11,19:40:00,iOS,Returning,Organic,1,1,0,0,0,13,
user_005684,sess_20240101_005684,2024-01-27,12:29:00,iOS,Returning,Paid Social,1,1,0,0,0,5,
user_005685,sess_20240101_005685,2024-01-27,18:46:00,Android,Returning,Organic,1,1,0,0,0,1,
user_005686,sess_20240101_005686,2024-01-31,08:35:00,iOS,New,Email,1,1,0,0,0,5,
user_005687,sess_20240101_005687,2024-01-02,11:47:00,iOS,Returning,Referral,1,1,0,0,0,1,
user_005688,sess_20240101_005688,2024-01-16,20:59:00,iOS,Returning,Email,1,0,0,0,0,7,
user_005689,sess_20240101_005689,2024-01-07,23:56:00,iOS,VIP,Paid Social,1,1,1,0,0,1,
user_005690,sess_20240101_005690,2024-01-03,10:16:00,iOS,Returning,Organic,1,1,1,0,0,1,
user_005691,sess_20240101_005691,2024-01-26,14:31:00,iOS,Returning,Paid Social,1,1,0,0,0,7,
user_005692,sess_20240101_005692,2024-01-12,07:40:00,Android,New,Referral,1,1,0,0,0,4,
user_005693,sess_20240101_005693,2024-01-25,00:33:00,Android,Returning,Paid Social,1,1,0,0,0,6,
user_005694,sess_20240101_005694,2024-01-30,01:52:00,Android,New,Paid Social,1,0,0,0,0,5,
user_005695,sess_20240101_005695,2024-01-10,00:14:00,iOS,Returning,Organic,1,1,0,0,0,5,
user_005696,sess_20240101_005696,2024-01-10,07:20:00,iOS,VIP,Paid Social,1,1,1,0,0,7,
user_005697,sess_20240101_005697,2024-01-31,07:52:00,Android,Returning,Email,1,1,1,0,0,2,
user_005698,sess_20240101_005698,2024-01-01,09:43:00,iOS,Returning,Paid Social,1,1,1,0,0,4,
user_005699,sess_20240101_005699,2024-01-12,02:25:00,Android,VIP,Paid Social,1,1,0,0,0,7,
user_005700,sess_20240101_005700,2024-01-03,15:07:00,Android,New,Paid Social,1,0,0,0,0,7,
user_005701,sess_20240101_005701,2024-01-08,01:31:00,Android,Returning,Referral,1,0,0,0,0,3,
user_005702,sess_20240101_005702,2024-01-03,12:55:00,Android,Returning,Email,1,1,1,0,0,1,
user_005703,sess_20240101_005703,2024-01-14,02:27:00,iOS,Returning,Organic,1,1,0,0,0,9,
user_005704,sess_20240101_005704,2024-01-13,01:41:00,iOS,Returning,Email,1,1,0,0,0,1,
user_005705,sess_20240101_005705,2024-01-11,00:08:00,Android,New,Email,1,0,0,0,0,3,
user_005706,sess_20240101_005706,2024-01-14,19:51:00,iOS,Returning,Paid Social,1,1,1,0,0,1,
user_005707,sess_20240101_005707,2024-01-20,13:24:00,iOS,New,Organic,1,0,0,0,0,8,
user_005708,sess_20240101_005708,2024-01-15,03:19:00,Android,New,Email,1,0,0,0,0,7,
user_005709,sess_20240101_005709,2024-01-17,22:35:00,Android,New,Email,1,1,1,0,0,10,
user_005710,sess_20240101_005710,2024-01-18,16:10:00,Android,Returning,Paid Social,1,1,0,0,0,1,
user_005711,sess_20240101_005711,2024-01-04,10:57:00,iOS,New,Referral,1,1,0,0,0,1,
user_005712,sess_20240101_005712,2024-01-26,13:03:00,iOS,New,Organic,1,0,0,0,0,1,
user_005713,sess_20240101_005713,2024-01-08,08:04:00,Android,Returning,Referral,1,1,1,1,1,22,44.97
user_005714,sess_20240101_005714,2024-01-26,00:11:00,iOS,Returning,Email,1,1,1,0,0,6,
user_005715,sess_20240101_005715,2024-01-08,12:32:00,iOS,Returning,Paid Social,1,1,1,0,0,1,
user_005716,sess_20240101_005716,2024-01-27,05:39:00,iOS,Returning,Paid Social,1,0,0,0,0,8,
user_005717,sess_20240101_005717,2024-01-23,08:02:00,iOS,VIP,Organic,1,1,1,1,0,1,
user_005718,sess_20240101_005718,2024-01-12,20:16:00,iOS,New,Email,1,1,1,1,0,3,
user_005719,sess_20240101_005719,2024-01-31,12:14:00,iOS,VIP,Email,1,1,0,0,0,4,
user_005720,sess_20240101_005720,2024-01-29,20:47:00,iOS,Returning,Organic,1,1,0,0,0,6,
user_005721,sess_20240101_005721,2024-01-06,04:37:00,iOS,New,Organic,1,1,1,0,0,11,
user_005722,sess_20240101_005722,2024-01-14,02:03:00,iOS,Returning,Organic,1,1,0,0,0,5,
user_005723,sess_20240101_005723,2024-01-16,19:17:00,Android,Returning,Paid Social,1,0,0,0,0,4,
user_005724,sess_20240101_005724,2024-01-24,13:19:00,iOS,VIP,Paid Social,1,1,1,1,0,5,
user_005725,sess_20240101_005725,2024-01-17,19:53:00,Android,Returning,Organic,1,0,0,0,0,4,
user_005726,sess_20240101_005726,2024-01-11,19:19:00,Android,New,Organic,1,0,0,0,0,4,
user_005727,sess_20240101_005727,2024-01-21,00:55:00,Android,Returning,Referral,1,1,0,0,0,7,
user_005728,sess_20240101_005728,2024-01-18,21:12:00,iOS,Returning,Email,1,1,1,0,0,7,
user_005729,sess_20240101_005729,2024-01-10,06:56:00,iOS,New,Email,1,1,1,0,0,8,
user_005730,sess_20240101_005730,2024-01-18,10:41:00,iOS,Returning,Organic,1,1,1,1,1,22,63.94
user_005731,sess_20240101_005731,2024-01-27,12:23:00,iOS,VIP,Email,1,1,0,0,0,1,
user_005732,sess_20240101_005732,2024-01-07,12:42:00,iOS,New,Referral,1,1,1,0,0,4,
user_005733,sess_20240101_005733,2024-01-31,05:06:00,iOS,VIP,Email,1,1,0,0,0,1,
user_005734,sess_20240101_005734,2024-01-29,20:20:00,Android,Returning,Referral,1,1,1,0,0,2,
user_005735,sess_20240101_005735,2024-01-07,02:35:00,Android,Returning,Email,1,0,0,0,0,1,
user_005736,sess_20240101_005736,2024-01-29,03:38:00,Android,New,Paid Social,1,1,0,0,0,4,
user_005737,sess_20240101_005737,2024-01-05,16:32:00,Android,New,Email,1,1,1,0,0,5,
user_005738,sess_20240101_005738,2024-01-18,07:36:00,iOS,New,Organic,1,0,0,0,0,1,
user_005739,sess_20240101_005739,2024-01-02,07:04:00,iOS,New,Paid Social,1,1,0,0,0,3,
user_005740,sess_20240101_005740,2024-01-24,11:46:00,Android,VIP,Paid Social,1,1,0,0,0,7,
user_005741,sess_20240101_005741,2024-01-17,15:17:00,iOS,Returning,Organic,1,1,1,1,0,5,
user_005742,sess_20240101_005742,2024-01-25,17:35:00,iOS,New,Referral,1,1,1,1,0,6,
user_005743,sess_20240101_005743,2024-01-24,13:31:00,Android,Returning,Email,1,1,0,0,0,2,
user_005744,sess_20240101_005744,2024-01-17,05:17:00,iOS,New,Paid Social,1,1,0,0,0,9,
user_005745,sess_20240101_005745,2024-01-07,11:31:00,iOS,Returning,Organic,1,0,0,0,0,6,
user_005746,sess_20240101_005746,2024-01-04,00:51:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_005747,sess_20240101_005747,2024-01-04,20:17:00,iOS,New,Paid Social,1,1,0,0,0,2,
user_005748,sess_20240101_005748,2024-01-19,16:28:00,Android,Returning,Referral,1,1,1,1,0,2,
user_005749,sess_20240101_005749,2024-01-24,17:43:00,iOS,New,Organic,1,1,0,0,0,7,
user_005750,sess_20240101_005750,2024-01-01,07:04:00,iOS,Returning,Referral,1,1,0,0,0,5,
user_005751,sess_20240101_005751,2024-01-14,04:25:00,iOS,New,Paid Social,1,1,0,0,0,3,
user_005752,sess_20240101_005752,2024-01-25,19:00:00,iOS,Returning,Referral,1,1,1,0,0,1,
user_005753,sess_20240101_005753,2024-01-19,00:14:00,Android,New,Organic,1,0,0,0,0,6,
user_005754,sess_20240101_005754,2024-01-08,07:12:00,Android,Returning,Organic,1,1,0,0,0,9,
user_005755,sess_20240101_005755,2024-01-25,13:41:00,iOS,New,Paid Social,1,1,1,1,0,3,
user_005756,sess_20240101_005756,2024-01-03,22:22:00,Android,VIP,Referral,1,1,1,0,0,1,
user_005757,sess_20240101_005757,2024-01-14,12:36:00,iOS,Returning,Organic,1,0,0,0,0,11,
user_005758,sess_20240101_005758,2024-01-06,06:59:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_005759,sess_20240101_005759,2024-01-19,11:49:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_005760,sess_20240101_005760,2024-01-29,08:52:00,iOS,Returning,Organic,1,0,0,0,0,5,
user_005761,sess_20240101_005761,2024-01-28,21:03:00,iOS,New,Organic,1,1,0,0,0,7,
user_005762,sess_20240101_005762,2024-01-25,15:47:00,iOS,New,Paid Social,1,0,0,0,0,5,
user_005763,sess_20240101_005763,2024-01-09,08:40:00,iOS,Returning,Paid Social,1,0,0,0,0,5,
user_005764,sess_20240101_005764,2024-01-24,08:54:00,Android,VIP,Referral,1,1,0,0,0,1,
user_005765,sess_20240101_005765,2024-01-22,02:26:00,iOS,Returning,Referral,1,1,1,0,0,4,
user_005766,sess_20240101_005766,2024-01-29,09:05:00,iOS,VIP,Organic,1,1,1,0,0,5,
user_005767,sess_20240101_005767,2024-01-25,22:40:00,Android,New,Organic,1,1,1,0,0,1,
user_005768,sess_20240101_005768,2024-01-13,13:11:00,Android,Returning,Referral,1,0,0,0,0,2,
user_005769,sess_20240101_005769,2024-01-07,08:44:00,iOS,Returning,Paid Social,1,1,0,0,0,2,
user_005770,sess_20240101_005770,2024-01-24,14:28:00,iOS,Returning,Paid Social,1,1,1,1,1,8,39.97
user_005771,sess_20240101_005771,2024-01-20,20:21:00,iOS,New,Email,1,1,0,0,0,3,
user_005772,sess_20240101_005772,2024-01-01,17:47:00,iOS,New,Email,1,1,1,1,0,10,
user_005773,sess_20240101_005773,2024-01-04,12:25:00,Android,New,Referral,1,1,1,0,0,2,
user_005774,sess_20240101_005774,2024-01-20,22:53:00,iOS,New,Referral,1,1,0,0,0,1,
user_005775,sess_20240101_005775,2024-01-01,23:00:00,iOS,Returning,Organic,1,0,0,0,0,4,
user_005776,sess_20240101_005776,2024-01-26,17:22:00,iOS,New,Paid Social,1,1,1,0,0,1,
user_005777,sess_20240101_005777,2024-01-31,20:12:00,iOS,VIP,Organic,1,1,0,0,0,1,
user_005778,sess_20240101_005778,2024-01-23,10:57:00,iOS,Returning,Paid Social,1,0,0,0,0,2,
user_005779,sess_20240101_005779,2024-01-02,02:09:00,iOS,Returning,Paid Social,1,1,1,1,0,4,
user_005780,sess_20240101_005780,2024-01-01,23:50:00,iOS,VIP,Organic,1,1,0,0,0,5,
user_005781,sess_20240101_005781,2024-01-31,05:16:00,Android,Returning,Paid Social,1,1,0,0,0,3,
user_005782,sess_20240101_005782,2024-01-04,10:17:00,Android,New,Organic,1,0,0,0,0,1,
user_005783,sess_20240101_005783,2024-01-13,09:07:00,Android,Returning,Organic,1,1,0,0,0,5,
user_005784,sess_20240101_005784,2024-01-08,15:45:00,Android,New,Email,1,1,1,1,0,7,
user_005785,sess_20240101_005785,2024-01-27,20:41:00,Android,VIP,Referral,1,1,1,1,0,4,
user_005786,sess_20240101_005786,2024-01-13,12:08:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_005787,sess_20240101_005787,2024-01-03,20:17:00,Android,VIP,Referral,1,1,0,0,0,1,
user_005788,sess_20240101_005788,2024-01-27,16:48:00,Android,VIP,Paid Social,1,1,0,0,0,9,
user_005789,sess_20240101_005789,2024-01-26,21:31:00,Android,Returning,Email,1,1,0,0,0,2,
user_005790,sess_20240101_005790,2024-01-11,18:47:00,iOS,VIP,Paid Social,1,1,0,0,0,10,
user_005791,sess_20240101_005791,2024-01-14,07:48:00,iOS,Returning,Organic,1,0,0,0,0,6,
user_005792,sess_20240101_005792,2024-01-14,06:52:00,iOS,VIP,Referral,1,1,0,0,0,5,
user_005793,sess_20240101_005793,2024-01-23,11:09:00,Android,Returning,Organic,1,1,1,0,0,1,
user_005794,sess_20240101_005794,2024-01-07,07:51:00,iOS,New,Organic,1,0,0,0,0,1,
user_005795,sess_20240101_005795,2024-01-25,07:29:00,iOS,VIP,Referral,1,1,1,1,0,2,
user_005796,sess_20240101_005796,2024-01-08,01:47:00,Android,Returning,Paid Social,1,1,1,0,0,11,
user_005797,sess_20240101_005797,2024-01-09,18:41:00,Android,Returning,Organic,1,0,0,0,0,4,
user_005798,sess_20240101_005798,2024-01-20,16:04:00,iOS,Returning,Referral,1,1,1,0,0,3,
user_005799,sess_20240101_005799,2024-01-30,15:45:00,iOS,New,Organic,1,1,1,1,0,7,
user_005800,sess_20240101_005800,2024-01-25,08:04:00,iOS,VIP,Referral,1,1,1,0,0,1,
user_005801,sess_20240101_005801,2024-01-19,20:38:00,Android,New,Paid Social,1,1,0,0,0,4,
user_005802,sess_20240101_005802,2024-01-12,03:49:00,iOS,Returning,Paid Social,1,1,0,0,0,5,
user_005803,sess_20240101_005803,2024-01-31,07:45:00,Android,Returning,Organic,1,1,0,0,0,2,
user_005804,sess_20240101_005804,2024-01-21,18:53:00,iOS,Returning,Organic,1,1,0,0,0,1,
user_005805,sess_20240101_005805,2024-01-27,20:58:00,iOS,New,Organic,1,1,1,1,1,15,28.12
user_005806,sess_20240101_005806,2024-01-17,19:17:00,Android,VIP,Paid Social,1,1,0,0,0,2,
user_005807,sess_20240101_005807,2024-01-25,16:42:00,iOS,New,Paid Social,1,0,0,0,0,1,
user_005808,sess_20240101_005808,2024-01-01,18:44:00,Android,Returning,Referral,1,0,0,0,0,3,
user_005809,sess_20240101_005809,2024-01-22,15:21:00,Android,Returning,Referral,1,1,0,0,0,5,
user_005810,sess_20240101_005810,2024-01-15,01:49:00,iOS,Returning,Organic,1,0,0,0,0,5,
user_005811,sess_20240101_005811,2024-01-12,21:20:00,iOS,New,Paid Social,1,1,0,0,0,2,
user_005812,sess_20240101_005812,2024-01-04,00:00:00,iOS,Returning,Paid Social,1,0,0,0,0,3,
user_005813,sess_20240101_005813,2024-01-31,12:39:00,iOS,New,Organic,1,1,1,1,1,13,42.68
user_005814,sess_20240101_005814,2024-01-22,12:52:00,Android,VIP,Organic,1,1,1,0,0,2,
user_005815,sess_20240101_005815,2024-01-17,16:00:00,iOS,Returning,Referral,1,1,1,0,0,7,
user_005816,sess_20240101_005816,2024-01-23,23:10:00,iOS,New,Referral,1,1,0,0,0,1,
user_005817,sess_20240101_005817,2024-01-18,22:15:00,iOS,Returning,Organic,1,1,0,0,0,4,
user_005818,sess_20240101_005818,2024-01-05,17:22:00,iOS,VIP,Organic,1,1,1,0,0,2,
user_005819,sess_20240101_005819,2024-01-04,05:47:00,Android,Returning,Email,1,1,0,0,0,3,
user_005820,sess_20240101_005820,2024-01-22,06:02:00,iOS,Returning,Organic,1,1,0,0,0,3,
user_005821,sess_20240101_005821,2024-01-30,22:39:00,Android,Returning,Organic,1,0,0,0,0,7,
user_005822,sess_20240101_005822,2024-01-03,08:39:00,iOS,Returning,Referral,1,1,0,0,0,1,
user_005823,sess_20240101_005823,2024-01-17,06:37:00,Android,Returning,Paid Social,1,1,1,1,0,1,
user_005824,sess_20240101_005824,2024-01-20,12:56:00,Android,New,Organic,1,0,0,0,0,1,
user_005825,sess_20240101_005825,2024-01-13,06:58:00,Android,New,Paid Social,1,1,1,0,0,1,
user_005826,sess_20240101_005826,2024-01-05,16:20:00,iOS,New,Email,1,0,0,0,0,2,
user_005827,sess_20240101_005827,2024-01-04,18:45:00,Android,Returning,Organic,1,0,0,0,0,6,
user_005828,sess_20240101_005828,2024-01-14,15:06:00,Android,New,Organic,1,1,1,0,0,3,
user_005829,sess_20240101_005829,2024-01-02,11:29:00,iOS,Returning,Organic,1,1,0,0,0,2,
user_005830,sess_20240101_005830,2024-01-05,18:23:00,Android,Returning,Paid Social,1,1,1,1,0,6,
user_005831,sess_20240101_005831,2024-01-31,22:32:00,Android,Returning,Organic,1,1,0,0,0,1,
user_005832,sess_20240101_005832,2024-01-15,22:49:00,Android,New,Organic,1,1,1,0,0,3,
user_005833,sess_20240101_005833,2024-01-19,13:14:00,iOS,New,Organic,1,1,1,0,0,4,
user_005834,sess_20240101_005834,2024-01-05,04:46:00,iOS,Returning,Organic,1,0,0,0,0,3,
user_005835,sess_20240101_005835,2024-01-07,02:31:00,iOS,Returning,Referral,1,1,1,0,0,1,
user_005836,sess_20240101_005836,2024-01-25,01:34:00,Android,VIP,Paid Social,1,1,1,0,0,7,
user_005837,sess_20240101_005837,2024-01-05,22:24:00,iOS,Returning,Referral,1,1,1,0,0,2,
user_005838,sess_20240101_005838,2024-01-23,10:45:00,Android,New,Organic,1,1,1,1,0,4,
user_005839,sess_20240101_005839,2024-01-26,17:50:00,iOS,Returning,Organic,1,1,0,0,0,8,
user_005840,sess_20240101_005840,2024-01-31,06:19:00,iOS,Returning,Paid Social,1,1,1,1,0,3,
user_005841,sess_20240101_005841,2024-01-20,09:32:00,iOS,Returning,Paid Social,1,1,0,0,0,11,
user_005842,sess_20240101_005842,2024-01-23,22:21:00,Android,New,Paid Social,1,1,0,0,0,10,
user_005843,sess_20240101_005843,2024-01-15,16:29:00,Android,VIP,Email,1,1,0,0,0,5,
user_005844,sess_20240101_005844,2024-01-01,13:09:00,iOS,Returning,Organic,1,0,0,0,0,5,
user_005845,sess_20240101_005845,2024-01-13,08:11:00,iOS,VIP,Referral,1,1,0,0,0,5,
